punto_id,region,x1_inicial,x2_inicial,alpha0,beta,c,x1_final,x2_final,f_final,iteraciones,convergio,distancia_final
P212,3,10.314095980348808,97.32791570023508,0.8,0.7,0.0001,2.8793857397187863,5.088243869801402e-07,-15.234422383425288,126,True,2.8793857397188316
P212,3,10.314095980348808,97.32791570023508,0.8,0.7,0.001,2.879384746168352,7.774256621649942e-07,-15.234422383424992,123,True,2.8793847461684567
P212,3,10.314095980348808,97.32791570023508,0.5,0.5,0.0001,-0.5320895143465703,0.0,-1.4456224072845247,9,True,0.5320895143465703
P212,3,10.314095980348808,97.32791570023508,0.5,0.5,0.001,-0.5320895143465703,0.0,-1.4456224072845247,9,True,0.5320895143465703
P212,3,10.314095980348808,97.32791570023508,0.5,0.7,0.0001,2.879385740594503,0.0,-15.234422383425542,77,True,2.879385740594503
P212,3,10.314095980348808,97.32791570023508,0.5,0.7,0.001,2.879385740594503,0.0,-15.234422383425542,77,True,2.879385740594503
P213,3,10.938198098771656,-1.1159390594837078,1.0,0.5,0.0001,2.8793847648285276,-1.5395585227067872e-07,-15.234422383425835,121,True,2.8793847648285316
P213,3,10.938198098771656,-1.1159390594837078,1.0,0.5,0.001,2.8793847648285276,-1.5395585227067872e-07,-15.234422383425835,121,True,2.8793847648285316
P213,3,10.938198098771656,-1.1159390594837078,1.0,0.7,0.0001,2.879384750207456,-3.618232038743755e-06,-15.23442238341255,98,True,2.8793847502097294
P213,3,10.938198098771656,-1.1159390594837078,1.0,0.7,0.001,2.879384750207456,-3.618232038743755e-06,-15.23442238341255,98,True,2.8793847502097294
P213,3,10.938198098771656,-1.1159390594837078,0.8,0.5,0.0001,2.879385764949537,-5.923729715424025e-06,-15.23442238339006,75,True,2.8793857649556305
P213,3,10.938198098771656,-1.1159390594837078,0.8,0.5,0.001,2.879385764949537,-5.923729715424025e-06,-15.23442238339006,75,True,2.8793857649556305
P213,3,10.938198098771656,-1.1159390594837078,0.8,0.7,0.0001,2.879384879350692,-3.7999905010121176e-07,-15.234422383427184,112,True,2.879384879350717
P213,3,10.938198098771656,-1.1159390594837078,0.8,0.7,0.001,2.8793848803646904,-5.040920099770988e-07,-15.234422383427086,110,True,2.8793848803647344
P213,3,10.938198098771656,-1.1159390594837078,0.5,0.5,0.0001,2.8793847648285276,-1.5395585227067872e-07,-15.234422383425835,121,True,2.8793847648285316
P213,3,10.938198098771656,-1.1159390594837078,0.5,0.5,0.001,2.8793847648285276,-1.5395585227067872e-07,-15.234422383425835,121,True,2.8793847648285316
P213,3,10.938198098771656,-1.1159390594837078,0.5,0.7,0.0001,2.8793857087922854,-3.433986795562213e-06,-15.234422383414213,99,True,2.879385708794333
P213,3,10.938198098771656,-1.1159390594837078,0.5,0.7,0.001,2.8793857254829844,0.0,-15.23442238342576,63,True,2.8793857254829844
P214,3,12.106139145921397,80.51058133591334,1.0,0.5,0.0001,2.879385764729152,0.0,-15.234422383425162,127,True,2.879385764729152
P214,3,12.106139145921397,80.51058133591334,1.0,0.5,0.001,2.879385764729152,0.0,-15.234422383425162,127,True,2.879385764729152
P214,3,12.106139145921397,80.51058133591334,1.0,0.7,0.0001,2.8793848026033113,-3.081953383750854e-06,-15.234422383416895,119,True,2.8793848026049607
P214,3,12.106139145921397,80.51058133591334,1.0,0.7,0.001,2.8793856626686134,-2.7266164247788474e-06,-15.234422383419188,120,True,2.8793856626699044
P214,3,12.106139145921397,80.51058133591334,0.8,0.5,0.0001,2.879385831389366,4.367238669483095e-06,-15.234422383404965,87,True,2.879385831392678
P214,3,12.106139145921397,80.51058133591334,0.8,0.5,0.001,2.8793849085709335,2.8299706578250454e-06,-15.234422383419634,90,True,2.8793849085723244
P214,3,12.106139145921397,80.51058133591334,0.8,0.7,0.0001,2.879385587335705,3.891936821162309e-07,-15.234422383427361,128,True,2.8793855873357312
P214,3,12.106139145921397,80.51058133591334,0.8,0.7,0.001,2.879385585870685,5.162892523970887e-07,-15.234422383427253,126,True,2.879385585870731
P214,3,12.106139145921397,80.51058133591334,0.5,0.5,0.0001,2.879385764729152,0.0,-15.234422383425162,127,True,2.879385764729152
P214,3,12.106139145921397,80.51058133591334,0.5,0.5,0.001,2.879385764729152,0.0,-15.234422383425162,127,True,2.879385764729152
P214,3,12.106139145921397,80.51058133591334,0.5,0.7,0.0001,-0.5320893998547768,0.0,-1.4456224072855814,192,True,0.5320893998547768
P214,3,12.106139145921397,80.51058133591334,0.5,0.7,0.001,-0.5320893998547768,0.0,-1.4456224072855814,192,True,0.5320893998547768
P215,3,12.897353266002831,-1.4749791418281717,1.0,0.5,0.0001,2.879385726614011,-1.2329243272321954e-07,-15.234422383425736,115,True,2.8793857266140135
P215,3,12.897353266002831,-1.4749791418281717,1.0,0.5,0.001,2.879385726614011,-1.2329243272321954e-07,-15.234422383425736,115,True,2.8793857266140135
P215,3,12.897353266002831,-1.4749791418281717,1.0,0.7,0.0001,2.879385738012762,-2.6859828378120468e-06,-15.234422383418364,103,True,2.879385738014015
P215,3,12.897353266002831,-1.4749791418281717,1.0,0.7,0.001,2.879385738012762,-2.6859828378120468e-06,-15.234422383418364,103,True,2.879385738014015
P215,3,12.897353266002831,-1.4749791418281717,0.8,0.5,0.0001,2.8793857435090824,-5.090067998871459e-06,-15.234422383399576,77,True,2.8793857435135815
P215,3,12.897353266002831,-1.4749791418281717,0.8,0.5,0.001,2.8793857435090824,-5.090067998871459e-06,-15.234422383399576,77,True,2.8793857435135815
P215,3,12.897353266002831,-1.4749791418281717,0.8,0.7,0.0001,2.879385800592462,-2.5566632353833895e-07,-15.234422383424508,118,True,2.8793858005924737
P215,3,12.897353266002831,-1.4749791418281717,0.8,0.7,0.001,2.8793846856586858,-3.9062899883735455e-07,-15.234422383424475,115,True,2.8793846856587124
P215,3,12.897353266002831,-1.4749791418281717,0.5,0.5,0.0001,2.879385726614011,-1.2329243272321954e-07,-15.234422383425736,115,True,2.8793857266140135
P215,3,12.897353266002831,-1.4749791418281717,0.5,0.5,0.001,2.879385726614011,-1.2329243272321954e-07,-15.234422383425736,115,True,2.8793857266140135
P215,3,12.897353266002831,-1.4749791418281717,0.5,0.7,0.0001,2.8793847866180435,-2.93930373572723e-06,-15.234422383417538,97,True,2.8793847866195437
P215,3,12.897353266002831,-1.4749791418281717,0.5,0.7,0.001,2.8793847866180435,-2.93930373572723e-06,-15.234422383417538,97,True,2.8793847866195437
P216,3,13.128644035563644,34.31463911855991,1.0,0.5,0.0001,-0.5320893126783417,0.0,-1.4456224072862438,6,True,0.5320893126783417
P216,3,13.128644035563644,34.31463911855991,1.0,0.5,0.001,-0.5320893126783417,0.0,-1.4456224072862438,6,True,0.5320893126783417
P216,3,13.128644035563644,34.31463911855991,1.0,0.7,0.0001,2.879385658108481,-3.232879851838259e-06,-15.234422383416243,88,True,2.879385658110296
P216,3,13.128644035563644,34.31463911855991,1.0,0.7,0.001,2.879385658108481,-3.232879851838259e-06,-15.234422383416243,88,True,2.879385658110296
P216,3,13.128644035563644,34.31463911855991,0.8,0.5,0.0001,2.8793848613339956,-3.6425636952110994e-06,-15.23442238341385,89,True,2.8793848613362996
P216,3,13.128644035563644,34.31463911855991,0.8,0.5,0.001,2.8793848613339956,-3.6425636952110994e-06,-15.23442238341385,89,True,2.8793848613362996
P216,3,13.128644035563644,34.31463911855991,0.8,0.7,0.0001,2.879385624095988,4.285059060812752e-07,-15.234422383426907,115,True,2.8793856240960194
P216,3,13.128644035563644,34.31463911855991,0.8,0.7,0.001,2.8793848600131366,4.935378485461083e-07,-15.234422383426871,114,True,2.879384860013179
P216,3,13.128644035563644,34.31463911855991,0.5,0.5,0.0001,-0.5320893126783417,0.0,-1.4456224072862438,6,True,0.5320893126783417
P216,3,13.128644035563644,34.31463911855991,0.5,0.5,0.001,-0.5320893126783417,0.0,-1.4456224072862438,6,True,0.5320893126783417
P216,3,13.128644035563644,34.31463911855991,0.5,0.7,0.0001,2.8793847617082435,3.0625710826248948e-06,-15.23442238341645,110,True,2.879384761709872
P216,3,13.128644035563644,34.31463911855991,0.5,0.7,0.001,2.8793847617082435,3.0625710826248948e-06,-15.23442238341645,110,True,2.879384761709872
P217,3,13.51757218415628,29.8420604232127,1.0,0.5,0.0001,2.8793857309591706,0.0,-15.234422383425684,94,True,2.8793857309591706
P217,3,13.51757218415628,29.8420604232127,1.0,0.5,0.001,2.8793857309591706,0.0,-15.234422383425684,94,True,2.8793857309591706
P217,3,13.51757218415628,29.8420604232127,1.0,0.7,0.0001,2.8793848001611715,-3.309405720419668e-06,-15.234422383415401,108,True,2.8793848001630735
P217,3,13.51757218415628,29.8420604232127,1.0,0.7,0.001,2.8793856601730896,-2.9278444122900494e-06,-15.234422383418085,109,True,2.879385660174578
P217,3,13.51757218415628,29.8420604232127,0.8,0.5,0.0001,2.8793855986206647,-3.2234637549418538e-06,-15.234422383416984,83,True,2.879385598622469
P217,3,13.51757218415628,29.8420604232127,0.8,0.5,0.001,2.8793855986206647,-3.2234637549418538e-06,-15.234422383416984,83,True,2.879385598622469
P217,3,13.51757218415628,29.8420604232127,0.8,0.7,0.0001,2.8793846622835724,-2.534643707581808e-07,-15.234422383424159,127,True,2.8793846622835835
P217,3,13.51757218415628,29.8420604232127,0.8,0.7,0.001,2.8793846642371803,-3.36236009219078e-07,-15.23442238342414,125,True,2.8793846642372
P217,3,13.51757218415628,29.8420604232127,0.5,0.5,0.0001,-0.5320887576755634,0.0,-1.4456224072875803,9,True,0.5320887576755634
P217,3,13.51757218415628,29.8420604232127,0.5,0.5,0.001,-0.5320887576755634,0.0,-1.4456224072875803,9,True,0.5320887576755634
P217,3,13.51757218415628,29.8420604232127,0.5,0.7,0.0001,-0.5320893871392015,0.0,-1.4456224072856856,186,True,0.5320893871392015
P217,3,13.51757218415628,29.8420604232127,0.5,0.7,0.001,-0.5320893871392015,0.0,-1.4456224072856856,186,True,0.5320893871392015
P218,3,14.5484922178617,-69.61946129754114,1.0,0.5,0.0001,2.879385719586339,0.0,-15.234422383425848,92,True,2.879385719586339
P218,3,14.5484922178617,-69.61946129754114,1.0,0.5,0.001,2.879385719586339,0.0,-15.234422383425848,92,True,2.879385719586339
P218,3,14.5484922178617,-69.61946129754114,1.0,0.7,0.0001,2.8793847448243586,2.949627753398977e-06,-15.234422383416874,117,True,2.8793847448258694
P218,3,14.5484922178617,-69.61946129754114,1.0,0.7,0.001,2.8793856601753296,2.961875824877565e-06,-15.234422383417877,118,True,2.879385660176853
P218,3,14.5484922178617,-69.61946129754114,0.8,0.5,0.0001,2.8793849141788286,3.2630488647552944e-06,-15.234422383417051,92,True,2.8793849141806773
P218,3,14.5484922178617,-69.61946129754114,0.8,0.5,0.001,2.8793849141788286,3.2630488647552944e-06,-15.234422383417051,92,True,2.8793849141806773
P218,3,14.5484922178617,-69.61946129754114,0.8,0.7,0.0001,2.8793857787028267,2.2361027468705454e-07,-15.234422383424889,133,True,2.8793857787028356
P218,3,14.5484922178617,-69.61946129754114,0.8,0.7,0.001,2.8793858118355424,3.9350147144499e-07,-15.234422383424224,129,True,2.879385811835569
P218,3,14.5484922178617,-69.61946129754114,0.5,0.5,0.0001,2.879384734141481,0.0,-15.234422383425414,105,True,2.879384734141481
P218,3,14.5484922178617,-69.61946129754114,0.5,0.5,0.001,2.879384734141481,0.0,-15.234422383425414,105,True,2.879384734141481
P218,3,14.5484922178617,-69.61946129754114,0.5,0.7,0.0001,-0.532088375516369,0.0,-1.4456224072856054,206,True,0.532088375516369
P218,3,14.5484922178617,-69.61946129754114,0.5,0.7,0.001,-0.532088375516369,0.0,-1.4456224072856054,206,True,0.532088375516369
P219,3,15.133492388162791,-94.2434647373322,1.0,0.5,0.0001,2.879384765879969,0.0,-15.23442238342588,111,True,2.879384765879969
P219,3,15.133492388162791,-94.2434647373322,1.0,0.5,0.001,2.879384765879969,0.0,-15.23442238342588,111,True,2.879384765879969
P219,3,15.133492388162791,-94.2434647373322,1.0,0.7,0.0001,2.87938474211941,2.7338207845716617e-06,-15.234422383418064,127,True,2.8793847421207075
P219,3,15.133492388162791,-94.2434647373322,1.0,0.7,0.001,2.8793847432826007,3.6994234911201447e-06,-15.234422383411864,125,True,2.879384743284977
P219,3,15.133492388162791,-94.2434647373322,0.8,0.5,0.0001,2.879384706082371,-5.726465139625819e-06,-15.234422383392172,94,True,2.8793847060880653
P219,3,15.133492388162791,-94.2434647373322,0.8,0.5,0.001,2.879384706082371,-5.726465139625819e-06,-15.234422383392172,94,True,2.8793847060880653
P219,3,15.133492388162791,-94.2434647373322,0.8,0.7,0.0001,2.879384745210429,4.90872936529237e-07,-15.234422383425331,136,True,2.8793847452104706
P219,3,15.133492388162791,-94.2434647373322,0.8,0.7,0.001,2.8793857349295555,7.499978921706286e-07,-15.23442238342505,133,True,2.879385734929653
P219,3,15.133492388162791,-94.2434647373322,0.5,0.5,0.0001,2.879384765879969,0.0,-15.23442238342588,111,True,2.879384765879969
P219,3,15.133492388162791,-94.2434647373322,0.5,0.5,0.001,2.879384765879969,0.0,-15.23442238342588,111,True,2.879384765879969
P219,3,15.133492388162791,-94.2434647373322,0.5,0.7,0.0001,2.8793857093271784,0.0,-15.234422383426004,79,True,2.8793857093271784
P219,3,15.133492388162791,-94.2434647373322,0.5,0.7,0.001,2.8793857093271784,0.0,-15.234422383426004,79,True,2.8793857093271784
P220,3,15.364404607503436,-97.09106686642362,1.0,0.5,0.0001,2.879384759045679,0.0,-15.23442238342579,122,True,2.879384759045679
P220,3,15.364404607503436,-97.09106686642362,1.0,0.5,0.001,2.879384759045679,0.0,-15.23442238342579,122,True,2.879384759045679
P220,3,15.364404607503436,-97.09106686642362,1.0,0.7,0.0001,2.8793847448850647,-3.345234093412437e-06,-15.23442238341438,110,True,2.879384744887008
P220,3,15.364404607503436,-97.09106686642362,1.0,0.7,0.001,2.8793847448850647,-3.345234093412437e-06,-15.23442238341438,110,True,2.879384744887008
P220,3,15.364404607503436,-97.09106686642362,0.8,0.5,0.0001,2.8793855920353786,3.1217547482269084e-06,-15.234422383417703,95,True,2.8793855920370706
P220,3,15.364404607503436,-97.09106686642362,0.8,0.5,0.001,2.8793855920353786,3.1217547482269084e-06,-15.234422383417703,95,True,2.8793855920370706
P220,3,15.364404607503436,-97.09106686642362,0.8,0.7,0.0001,2.8793849130517155,-3.643204735184426e-07,-15.234422383427553,127,True,2.8793849130517386
P220,3,15.364404607503436,-97.09106686642362,0.8,0.7,0.001,2.879384914310275,-4.832934180304e-07,-15.234422383427454,125,True,2.8793849143103154
P220,3,15.364404607503436,-97.09106686642362,0.5,0.5,0.0001,2.879384759045679,0.0,-15.23442238342579,122,True,2.879384759045679
P220,3,15.364404607503436,-97.09106686642362,0.5,0.5,0.001,2.879384759045679,0.0,-15.23442238342579,122,True,2.879384759045679
P220,3,15.364404607503436,-97.09106686642362,0.5,0.7,0.0001,2.8793856828515096,0.0,-15.234422383426363,83,True,2.8793856828515096
P220,3,15.364404607503436,-97.09106686642362,0.5,0.7,0.001,2.8793856828515096,0.0,-15.234422383426363,83,True,2.8793856828515096
P221,3,15.605062919642194,28.17494896064292,1.0,0.5,0.0001,2.8793857371791716,0.0,-15.234422383425576,92,True,2.8793857371791716
P221,3,15.605062919642194,28.17494896064292,1.0,0.5,0.001,2.8793857371791716,0.0,-15.234422383425576,92,True,2.8793857371791716
P221,3,15.605062919642194,28.17494896064292,1.0,0.7,0.0001,2.879384817531207,-3.1342533696653583e-06,-15.234422383416767,92,True,2.879384817532913
P221,3,15.605062919642194,28.17494896064292,1.0,0.7,0.001,2.879384817531207,-3.1342533696653583e-06,-15.234422383416767,92,True,2.879384817532913
P221,3,15.605062919642194,28.17494896064292,0.8,0.5,0.0001,2.879385743122838,4.354652707907916e-06,-15.234422383406537,93,True,2.8793857431261305
P221,3,15.605062919642194,28.17494896064292,0.8,0.5,0.001,2.879385743122838,4.354652707907916e-06,-15.234422383406537,93,True,2.8793857431261305
P221,3,15.605062919642194,28.17494896064292,0.8,0.7,0.0001,2.879384736741029,2.700894530077302e-07,-15.234422383425388,132,True,2.8793847367410415
P221,3,15.605062919642194,28.17494896064292,0.8,0.7,0.001,2.879384738606458,3.5829019889396714e-07,-15.234422383425352,130,True,2.8793847386064804
P221,3,15.605062919642194,28.17494896064292,0.5,0.5,0.0001,2.8793857371791716,0.0,-15.234422383425576,92,True,2.8793857371791716
P221,3,15.605062919642194,28.17494896064292,0.5,0.5,0.001,2.8793857371791716,0.0,-15.234422383425576,92,True,2.8793857371791716
P221,3,15.605062919642194,28.17494896064292,0.5,0.7,0.0001,2.8793847629987375,0.0,-15.234422383425846,62,True,2.8793847629987375
P221,3,15.605062919642194,28.17494896064292,0.5,0.7,0.001,2.8793847629987375,0.0,-15.234422383425846,62,True,2.8793847629987375
P222,3,16.013184841177914,52.30212634349445,1.0,0.5,0.0001,-0.5320886990397797,0.0,-1.4456224072874306,14,True,0.5320886990397797
P222,3,16.013184841177914,52.30212634349445,1.0,0.5,0.001,-0.5320886990397797,0.0,-1.4456224072874306,14,True,0.5320886990397797
P222,3,16.013184841177914,52.30212634349445,1.0,0.7,0.0001,2.879384800157032,3.297804676029765e-06,-15.234422383415495,110,True,2.8793848001589204
P222,3,16.013184841177914,52.30212634349445,1.0,0.7,0.001,2.879385660243139,2.9175809221461406e-06,-15.234422383418144,111,True,2.879385660244617
P222,3,16.013184841177914,52.30212634349445,0.8,0.5,0.0001,2.8793856079264657,3.0880443639514713e-06,-15.234422383417737,98,True,2.8793856079281213
P222,3,16.013184841177914,52.30212634349445,0.8,0.5,0.001,2.8793856079264657,3.0880443639514713e-06,-15.234422383417737,98,True,2.8793856079281213
P222,3,16.013184841177914,52.30212634349445,0.8,0.7,0.0001,2.879385887550098,-2.7836939624986223e-07,-15.234422383422897,115,True,2.8793858875501113
P222,3,16.013184841177914,52.30212634349445,0.8,0.7,0.001,2.8793845991616553,-4.2531670600620337e-07,-15.234422383422864,112,True,2.879384599161687
P222,3,16.013184841177914,52.30212634349445,0.5,0.5,0.0001,-0.5320886990397797,0.0,-1.4456224072874306,14,True,0.5320886990397797
P222,3,16.013184841177914,52.30212634349445,0.5,0.5,0.001,-0.5320886990397797,0.0,-1.4456224072874306,14,True,0.5320886990397797
P222,3,16.013184841177914,52.30212634349445,0.5,0.7,0.0001,2.879385695019423,0.0,-15.234422383426205,67,True,2.879385695019423
P222,3,16.013184841177914,52.30212634349445,0.5,0.7,0.001,2.879385695019423,0.0,-15.234422383426205,67,True,2.879385695019423
P223,3,16.413201131045717,85.31752503229887,1.0,0.5,0.0001,2.8793857515898806,0.0,-15.234422383425363,124,True,2.8793857515898806
P223,3,16.413201131045717,85.31752503229887,1.0,0.5,0.001,2.8793857483715706,0.0,-15.234422383425416,95,True,2.8793857483715706
P223,3,16.413201131045717,85.31752503229887,1.0,0.7,0.0001,2.879385684805206,3.073061885243098e-06,-15.234422383416897,89,True,2.879385684806846
P223,3,16.413201131045717,85.31752503229887,1.0,0.7,0.001,2.879385684805206,3.073061885243098e-06,-15.234422383416897,89,True,2.879385684806846
P223,3,16.413201131045717,85.31752503229887,0.8,0.5,0.0001,2.87938558185836,-3.6275666378169216e-06,-15.234422383414405,86,True,2.879385581860645
P223,3,16.413201131045717,85.31752503229887,0.8,0.5,0.001,2.87938558185836,-3.6275666378169216e-06,-15.234422383414405,86,True,2.879385581860645
P223,3,16.413201131045717,85.31752503229887,0.8,0.7,0.0001,2.8793857129360383,4.5200338425898855e-07,-15.234422383425732,132,True,2.879385712936074
P223,3,16.413201131045717,85.31752503229887,0.8,0.7,0.001,2.879384772756867,6.906096470609573e-07,-15.234422383425509,129,True,2.8793847727569495
P223,3,16.413201131045717,85.31752503229887,0.5,0.5,0.0001,2.8793857483715706,0.0,-15.234422383425416,95,True,2.8793857483715706
P223,3,16.413201131045717,85.31752503229887,0.5,0.5,0.001,2.8793857483715706,0.0,-15.234422383425416,95,True,2.8793857483715706
P223,3,16.413201131045717,85.31752503229887,0.5,0.7,0.0001,2.8793847004660496,0.0,-15.234422383424878,79,True,2.8793847004660496
P223,3,16.413201131045717,85.31752503229887,0.5,0.7,0.001,2.8793847004660496,0.0,-15.234422383424878,79,True,2.8793847004660496
P224,3,19.824248271116197,-30.86654333522736,1.0,0.5,0.0001,2.879385717653311,0.0,-15.234422383425876,115,True,2.879385717653311
P224,3,19.824248271116197,-30.86654333522736,1.0,0.5,0.001,2.879385717653311,0.0,-15.234422383425876,115,True,2.879385717653311
P224,3,19.824248271116197,-30.86654333522736,1.0,0.7,0.0001,2.8793847435904016,-2.64162445993072e-06,-15.234422383418583,105,True,2.879384743591613
P224,3,19.824248271116197,-30.86654333522736,1.0,0.7,0.001,2.8793856647806813,-3.1625184455756666e-06,-15.234422383416604,104,True,2.879385664782418
P224,3,19.824248271116197,-30.86654333522736,0.8,0.5,0.0001,2.8793856179857213,4.126968982147124e-06,-15.23442238341013,77,True,2.879385617988679
P224,3,19.824248271116197,-30.86654333522736,0.8,0.5,0.001,2.8793856179857213,4.126968982147124e-06,-15.23442238341013,77,True,2.879385617988679
P224,3,19.824248271116197,-30.86654333522736,0.8,0.7,0.0001,2.879384552959832,3.1102916318154646e-07,-15.234422383422027,108,True,2.8793845529598485
P224,3,19.824248271116197,-30.86654333522736,0.8,0.7,0.001,2.879384555513156,4.1259923146629115e-07,-15.234422383421999,106,True,2.8793845555131856
P224,3,19.824248271116197,-30.86654333522736,0.5,0.5,0.0001,2.879385717653311,0.0,-15.234422383425876,115,True,2.879385717653311
P224,3,19.824248271116197,-30.86654333522736,0.5,0.5,0.001,2.879385717653311,0.0,-15.234422383425876,115,True,2.879385717653311
P224,3,19.824248271116197,-30.86654333522736,0.5,0.7,0.0001,2.879385711978898,0.0,-15.234422383425965,66,True,2.879385711978898
P224,3,19.824248271116197,-30.86654333522736,0.5,0.7,0.001,2.879385711978898,0.0,-15.234422383425965,66,True,2.879385711978898
P225,3,20.844323843249736,-91.82627674670422,1.0,0.5,0.0001,2.8793847222787727,2.625851049285429e-07,-15.234422383425153,132,True,2.8793847222787847
P225,3,20.844323843249736,-91.82627674670422,1.0,0.5,0.001,-0.5320888431793362,0.0,-1.4456224072876989,15,True,0.5320888431793362
P225,3,20.844323843249736,-91.82627674670422,1.0,0.7,0.0001,2.8793847423964736,2.672936692372146e-06,-15.234422383418385,100,True,2.879384742397714
P225,3,20.844323843249736,-91.82627674670422,1.0,0.7,0.001,2.8793847423964736,2.672936692372146e-06,-15.234422383418385,100,True,2.879384742397714
P225,3,20.844323843249736,-91.82627674670422,0.8,0.5,0.0001,2.8793857068825135,4.9404685255594395e-06,-15.234422383401624,91,True,2.879385706886752
P225,3,20.844323843249736,-91.82627674670422,0.8,0.5,0.001,2.8793857068825135,4.9404685255594395e-06,-15.234422383401624,91,True,2.879385706886752
P225,3,20.844323843249736,-91.82627674670422,0.8,0.7,0.0001,2.87938555294395,-3.1286187601406063e-07,-15.234422383427749,126,True,2.879385552943967
P225,3,20.844323843249736,-91.82627674670422,0.8,0.7,0.001,2.8793849319118388,-4.780172832712652e-07,-15.234422383427631,123,True,2.8793849319118787
P225,3,20.844323843249736,-91.82627674670422,0.5,0.5,0.0001,2.8793847618784483,0.0,-15.234422383425823,108,True,2.8793847618784483
P225,3,20.844323843249736,-91.82627674670422,0.5,0.5,0.001,2.8793847618784483,0.0,-15.234422383425823,108,True,2.8793847618784483
P225,3,20.844323843249736,-91.82627674670422,0.5,0.7,0.0001,2.879385674029644,-2.5359567909873606e-06,-15.234422383420052,123,True,2.8793856740307606
P225,3,20.844323843249736,-91.82627674670422,0.5,0.7,0.001,2.879385674029644,-2.5359567909873606e-06,-15.234422383420052,123,True,2.8793856740307606
P226,3,23.91239217490636,92.64450788812226,1.0,0.5,0.0001,2.8793857611417577,0.0,-15.234422383425215,100,True,2.8793857611417577
P226,3,23.91239217490636,92.64450788812226,1.0,0.5,0.001,2.8793857611417577,0.0,-15.234422383425215,100,True,2.8793857611417577
P226,3,23.91239217490636,92.64450788812226,1.0,0.7,0.0001,2.879384800752134,3.4217223861529533e-06,-15.234422383414659,118,True,2.879384800754167
P226,3,23.91239217490636,92.64450788812226,1.0,0.7,0.001,2.8793856603354464,3.0272114134846166e-06,-15.234422383417503,119,True,2.879385660337038
P226,3,23.91239217490636,92.64450788812226,0.8,0.5,0.0001,2.8793846750431045,4.413870521931583e-06,-15.234422383404967,89,True,2.8793846750464875
P226,3,23.91239217490636,92.64450788812226,0.8,0.5,0.001,2.8793846750431045,4.413870521931583e-06,-15.234422383404967,89,True,2.8793846750464875
P226,3,23.91239217490636,92.64450788812226,0.8,0.7,0.0001,2.879385801126997,-2.804115122666803e-07,-15.234422383424494,137,True,2.8793858011270106
P226,3,23.91239217490636,92.64450788812226,0.8,0.7,0.001,2.8793846849952085,-4.284368264980977e-07,-15.234422383424434,134,True,2.87938468499524
P226,3,23.91239217490636,92.64450788812226,0.5,0.5,0.0001,2.8793857611417577,0.0,-15.234422383425215,100,True,2.8793857611417577
P226,3,23.91239217490636,92.64450788812226,0.5,0.5,0.001,2.8793857611417577,0.0,-15.234422383425215,100,True,2.8793857611417577
P226,3,23.91239217490636,92.64450788812226,0.5,0.7,0.0001,2.8793846838463764,0.0,-15.234422383424596,73,True,2.8793846838463764
P226,3,23.91239217490636,92.64450788812226,0.5,0.7,0.001,2.8793846838463764,0.0,-15.234422383424596,73,True,2.8793846838463764
P227,3,24.406994939339345,34.34013688117133,1.0,0.5,0.0001,2.87938472206658,0.0,-15.234422383425223,95,True,2.87938472206658
P227,3,24.406994939339345,34.34013688117133,1.0,0.5,0.001,2.87938472206658,0.0,-15.234422383425223,95,True,2.87938472206658
P227,3,24.406994939339345,34.34013688117133,1.0,0.7,0.0001,2.8793847356061284,2.786110124187032e-06,-15.234422383417671,99,True,2.879384735607476
P227,3,24.406994939339345,34.34013688117133,1.0,0.7,0.001,2.8793847356061284,2.786110124187032e-06,-15.234422383417671,99,True,2.879384735607476
P227,3,24.406994939339345,34.34013688117133,0.8,0.5,0.0001,2.879384757326297,-4.8041761475037285e-06,-15.23442238340268,95,True,2.879384757330305
P227,3,24.406994939339345,34.34013688117133,0.8,0.5,0.001,2.879384757326297,-4.8041761475037285e-06,-15.23442238340268,95,True,2.879384757330305
P227,3,24.406994939339345,34.34013688117133,0.8,0.7,0.0001,2.8793849110145358,-3.7727735634604556e-07,-15.234422383427518,124,True,2.8793849110145606
P227,3,24.406994939339345,34.34013688117133,0.8,0.7,0.001,2.8793849106823552,-5.004815165423948e-07,-15.234422383427402,122,True,2.8793849106823988
P227,3,24.406994939339345,34.34013688117133,0.5,0.5,0.0001,2.8793847336646534,0.0,-15.2344223834254,122,True,2.8793847336646534
P227,3,24.406994939339345,34.34013688117133,0.5,0.5,0.001,2.8793847313137757,0.0,-15.234422383425361,90,True,2.8793847313137757
P227,3,24.406994939339345,34.34013688117133,0.5,0.7,0.0001,2.879385766826377,0.0,-15.234422383425128,63,True,2.879385766826377
P227,3,24.406994939339345,34.34013688117133,0.5,0.7,0.001,2.879385766826377,0.0,-15.234422383425128,63,True,2.879385766826377
P228,3,29.183355932151,-62.37576805524774,1.0,0.5,0.0001,-0.532088862741024,0.0,-1.4456224072877095,14,True,0.532088862741024
P228,3,29.183355932151,-62.37576805524774,1.0,0.5,0.001,-0.532088862741024,0.0,-1.4456224072877095,14,True,0.532088862741024
P228,3,29.183355932151,-62.37576805524774,1.0,0.7,0.0001,2.879385698498428,-2.9358444215895917e-06,-15.234422383417531,99,True,2.8793856984999247
P228,3,29.183355932151,-62.37576805524774,1.0,0.7,0.001,2.879385698498428,-2.9358444215895917e-06,-15.234422383417531,99,True,2.8793856984999247
